product_id,product_name,category,brand,seller,seller_city,price,discount_percent,final_price,rating,review_count,stock_available,units_sold,listing_date,delivery_days,weight_g,warranty_months,color,size,return_policy_days,is_returnable,payment_modes,shipping_weight_g,product_score,seller_rating
FKP0041039,Philips Edition 936,Home & Kitchen,Philips,ValueKart,Pune,11657.44,10,10491.7,2.0,12634,318,4300,2020-05-26,8,1214.09,6,Silver,L,10,True,"UPI,CARD",1382.8490172453714,93.47,4.36
FKP0041040,HP Model 491,Home & Kitchen,HP,RetailHub,Bengaluru,33383.27,0,33383.27,2.3,3580,615,3853,2021-02-28,1,599.38,12,Gold,L,7,True,"UPI,CARD",735.2865781432318,48.35,4.21
FKP0041041,Redmi Series 704,Fashion,Redmi,MegaStore,Hyderabad,8569.32,40,5141.59,3.2,3675,894,3309,2018-11-19,5,945.05,36,Red,One Size,7,True,"UPI,CARD",1130.641189480702,43.9,3.92
FKP0041042,Prestige Edition 17,Appliances,Prestige,QuickShop,Delhi,14151.72,40,8491.03,4.4,23846,469,3995,2023-02-27,11,1941.39,36,Red,XL,30,True,"CARD,Wallet",2207.5449704864545,24.42,4.44
FKP0041043,HP Edition 497,Home & Kitchen,HP,ValueKart,Pune,39067.28,15,33207.19,4.2,46289,581,2277,2020-06-05,1,522.96,12,Blue,One Size,0,False,"UPI,CARD",588.519563710631,72.75,3.56
FKP0041044,Philips Series 498,Sports,Philips,QuickShop,Bengaluru,32857.77,40,19714.66,3.6,12796,350,4032,2020-01-23,8,2261.53,12,Green,XL,15,True,"CARD,Wallet",2587.6483325237423,27.0,3.42
FKP0041045,Dell Prime 984,Toys,Dell,RetailHub,Pune,10644.31,40,6386.59,3.6,45421,24,1324,2021-05-09,3,1048.49,36,Silver,M,10,True,"UPI,CARD",1130.7750812424551,71.8,4.94
FKP0041046,Nike Series 289,Mobiles,Nike,ValueKart,Kolkata,23397.2,0,23397.2,2.4,43360,799,4073,2021-10-19,9,170.42,12,Black,N/A,0,False,"CARD,Wallet",187.32826524143582,35.58,4.01
FKP0041047,HP Prime 382,Toys,HP,SuperMart,Bengaluru,25635.83,10,23072.25,3.9,2011,562,1933,2022-12-31,9,1179.47,12,Green,L,7,True,"UPI,CARD",1341.6005014416166,48.74,4.88
FKP0041048,LG Model 738,Toys,LG,BestBuy,Ahmedabad,48087.41,10,43278.67,4.4,28424,174,4949,2021-07-31,10,550.69,6,White,S,7,True,"COD,UPI,CARD",600.7565201366587,52.09,3.63
FKP0041049,Samsung Edition 295,Toys,Samsung,RetailHub,Hyderabad,21188.03,10,19069.23,4.3,32821,18,2229,2023-06-09,5,3853.13,36,Black,One Size,30,True,"CARD,Wallet",4658.112778987387,76.98,4.66
FKP0041050,Sony Edition 313,Sports,Sony,MegaStore,Ahmedabad,17144.59,20,13715.67,3.5,18649,375,2911,2018-03-24,6,1412.91,6,Silver,M,15,True,"COD,UPI,CARD",1515.1874298272503,62.74,4.74
FKP0041051,HP Ultra 501,Home & Kitchen,HP,ValueKart,Ahmedabad,2005.91,20,1604.73,1.8,18948,78,3913,2019-01-10,5,3090.94,0,Grey,S,0,False,"COD,CARD",3345.872985337744,15.31,3.87
FKP0041052,LG Model 753,Toys,LG,SmartDeals,Bengaluru,12683.06,0,12683.06,1.9,24931,246,4025,2021-01-31,2,1470.56,0,White,XL,7,True,"COD,CARD",1659.5656771316976,38.82,4.39
FKP0041053,Dell Model 724,Appliances,Dell,BestBuy,Bengaluru,58270.2,0,58270.2,4.9,21049,344,3284,2023-05-08,1,475.4,0,Red,One Size,30,True,"COD,CARD",566.9030994345774,51.06,4.87
FKP0041054,Apple Ultra 991,Toys,Apple,ValueKart,Bengaluru,35684.21,15,30331.58,1.6,41158,242,1146,2018-11-24,7,2938.63,12,White,S,10,True,"COD,UPI,CARD",3180.130632734743,51.74,4.18
FKP0041055,Samsung Series 818,Mobiles,Samsung,UrbanRetails,Ahmedabad,37030.61,5,35179.08,4.2,18562,314,2981,2020-08-26,3,4645.99,24,Blue,M,7,True,"CARD,Wallet",5671.537164636618,85.54,3.53
FKP0041056,Prestige Series 68,Appliances,Prestige,UrbanRetails,Hyderabad,54229.14,50,27114.57,1.5,15276,47,3542,2022-09-20,8,3683.4,24,White,M,15,True,"COD,UPI,CARD",4254.488362916652,18.11,4.23
FKP0041057,Samsung Prime 894,Sports,Samsung,BestBuy,Hyderabad,30714.75,30,21500.32,4.6,20367,108,3613,2023-04-12,10,264.16,12,White,N/A,0,False,"UPI,CARD",298.11040747316446,7.6,3.57
FKP0041058,Samsung Ultra 554,Fashion,Samsung,RetailHub,Hyderabad,29429.68,5,27958.2,2.7,36186,901,4229,2020-07-20,5,1443.57,12,Black,One Size,10,True,"COD,UPI,CARD",1635.6870121436828,16.47,4.15
FKP0041059,Samsung Ultra 705,Electronics,Samsung,UrbanRetails,Ahmedabad,14772.06,20,11817.65,4.7,21109,711,4111,2021-12-01,3,2255.32,0,Grey,M,10,True,"UPI,CARD",2432.9352710423177,25.56,3.06
FKP0041060,Samsung Prime 923,Sports,Samsung,QuickShop,Pune,7227.59,40,4336.55,3.2,45804,747,1188,2019-09-02,5,1656.3,6,Gold,L,7,True,"COD,CARD",1962.6265926123071,90.05,4.02
FKP0041061,LG Model 705,Beauty,LG,UrbanRetails,Kolkata,45016.67,5,42765.84,2.1,26557,960,3717,2020-04-20,9,2402.72,0,Silver,One Size,30,True,"COD,UPI,CARD",2619.513904334128,57.79,3.99
FKP0041062,Reebok Series 801,Home & Kitchen,Reebok,BestBuy,Kolkata,45371.25,30,31759.88,3.4,27359,524,4732,2021-06-12,1,2140.11,24,Gold,S,7,True,"COD,CARD",2552.637708024667,39.57,3.66
FKP0041063,Nike Prime 150,Beauty,Nike,UrbanRetails,Hyderabad,21871.3,30,15309.91,2.2,16350,232,4034,2023-06-21,6,4275.3,12,Grey,XL,10,True,"UPI,CARD",4743.956937872259,94.36,4.3
FKP0041064,Redmi Ultra 950,Appliances,Redmi,MegaStore,Pune,49468.66,50,24734.33,2.8,33063,993,4848,2022-03-22,11,338.1,6,Grey,XL,7,True,"COD,UPI,CARD",360.8550179550428,62.76,4.71
FKP0041065,Reebok Prime 665,Electronics,Reebok,MegaStore,Chennai,45140.36,0,45140.36,2.6,2194,454,3892,2019-07-23,4,2849.46,0,Red,M,7,True,"COD,CARD",3113.6359230444555,67.76,3.57
FKP0041066,HP Edition 926,Fashion,HP,ValueKart,Mumbai,57475.82,40,34485.49,4.5,11816,948,4273,2022-01-04,6,1055.35,36,Green,One Size,30,True,"CARD,Wallet",1183.3486065446868,80.98,3.61
FKP0041067,Prestige Ultra 211,Sports,Prestige,SuperMart,Kolkata,20621.44,10,18559.3,3.4,6946,961,2444,2021-01-20,3,4691.12,12,Blue,XL,15,True,"COD,CARD",5455.423901312296,36.04,4.13
FKP0041068,Dell Prime 91,Fashion,Dell,ValueKart,Kolkata,2831.05,20,2264.84,1.5,36012,398,300,2019-01-11,5,743.99,36,Black,L,0,False,"COD,UPI,CARD",835.6893685770603,77.09,3.51
FKP0041069,Reebok Series 464,Electronics,Reebok,SuperMart,Hyderabad,6379.9,30,4465.93,4.2,4321,600,4611,2019-11-12,11,2301.03,0,Gold,L,7,True,"CARD,Wallet",2780.7939741962764,11.02,3.53
FKP0041070,Philips Series 778,Beauty,Philips,SuperMart,Bengaluru,47591.04,15,40452.38,4.3,1653,163,1310,2022-01-02,8,4940.47,36,White,L,30,True,"CARD,Wallet",5439.18785245734,55.68,3.56
FKP0041071,HP Edition 75,Sports,HP,ValueKart,Pune,25785.95,15,21918.06,2.1,17878,292,3422,2019-08-19,7,3500.24,36,White,S,30,True,"COD,UPI,CARD",4278.636720768023,27.06,4.87
FKP0041072,Redmi Edition 306,Home & Kitchen,Redmi,RetailHub,Ahmedabad,32906.49,30,23034.54,2.0,48225,450,22,2022-07-04,10,469.63,6,Grey,XL,10,True,"UPI,CARD",545.4110943302571,2.63,3.37
FKP0041073,Redmi Edition 409,Mobiles,Redmi,UrbanRetails,Kolkata,35194.22,5,33434.51,3.5,20901,60,2358,2019-10-04,6,3295.03,24,Grey,N/A,0,False,"CARD,Wallet",3880.558114906298,85.82,4.93
FKP0041074,Prestige Series 773,Toys,Prestige,SuperMart,Bengaluru,39200.57,20,31360.46,3.9,39448,85,3342,2020-08-16,8,4331.38,12,White,XL,15,True,"CARD,Wallet",4768.441014670606,57.56,4.6
FKP0041075,Prestige Model 85,Fashion,Prestige,RetailHub,Delhi,39349.75,0,39349.75,1.2,16604,534,2600,2020-02-16,6,3762.29,12,White,One Size,10,True,"UPI,CARD",4254.2324560396555,46.07,4.67
FKP0041076,Redmi Model 852,Appliances,Redmi,RetailHub,Hyderabad,55597.96,15,47258.27,2.8,44026,435,3813,2019-05-14,7,2333.87,0,Red,S,0,False,"UPI,CARD",2851.000270128199,33.64,3.98
FKP0041077,Reebok Series 642,Electronics,Reebok,SmartDeals,Mumbai,33189.18,20,26551.34,2.3,32638,699,1322,2019-08-27,5,2333.27,0,Red,S,7,True,"COD,CARD",2595.7044681897105,79.28,3.08
FKP0041078,Redmi Ultra 596,Sports,Redmi,RetailHub,Kolkata,17183.4,15,14605.89,3.1,31568,882,3694,2019-08-27,6,3298.0,6,Green,S,15,True,"CARD,Wallet",3558.895508280438,88.41,3.22
FKP0041079,LG Prime 357,Appliances,LG,MegaStore,Chennai,21511.25,30,15057.88,3.4,24773,34,4502,2022-07-20,6,1164.16,6,Silver,L,7,True,"COD,CARD",1276.1748188961474,57.15,3.21
FKP0041080,LG Model 756,Beauty,LG,ValueKart,Mumbai,9251.72,40,5551.03,3.2,3980,664,760,2020-07-15,11,3969.15,0,Blue,N/A,30,True,"CARD,Wallet",4759.166263747078,67.55,3.15
FKP0041081,Nike Ultra 259,Home & Kitchen,Nike,BestBuy,Delhi,22860.84,40,13716.5,2.8,38770,439,4515,2021-09-30,1,3149.18,6,Black,N/A,0,False,"COD,CARD",3363.3824410741886,42.97,4.27
FKP0041082,Sony Model 600,Appliances,Sony,SmartDeals,Ahmedabad,59881.3,30,41916.91,2.8,16039,261,2826,2021-02-17,6,3426.4,24,Blue,L,0,False,"CARD,Wallet",3835.307660992665,6.42,4.51
FKP0041083,Apple Series 288,Beauty,Apple,QuickShop,Ahmedabad,30290.75,50,15145.38,4.3,29428,703,1174,2018-12-17,11,3587.07,12,Green,One Size,15,True,"COD,UPI,CARD",4467.47424992997,79.53,3.16
FKP0041084,Redmi Edition 441,Home & Kitchen,Redmi,BestBuy,Mumbai,21297.16,15,18102.59,4.5,36,582,827,2018-03-25,7,3825.02,36,Silver,XL,15,True,"COD,UPI,CARD",4430.679619214509,76.62,4.79
FKP0041085,Philips Ultra 907,Sports,Philips,RetailHub,Kolkata,21713.84,40,13028.3,4.9,33225,105,2167,2018-04-08,8,4281.43,24,Grey,N/A,0,False,"CARD,Wallet",4520.836536837159,94.84,4.23
FKP0041086,Apple Model 821,Mobiles,Apple,MegaStore,Hyderabad,54505.36,10,49054.82,3.7,3245,735,4835,2018-08-12,7,3784.93,6,Green,S,0,False,"UPI,CARD",4694.55062187392,28.34,4.94
FKP0041087,Puma Ultra 507,Mobiles,Puma,SuperMart,Pune,52388.71,40,31433.23,4.5,48153,674,993,2019-01-28,1,3524.71,0,Green,L,0,False,"UPI,CARD",3830.476432307142,87.07,3.5
FKP0041088,Boat Ultra 833,Appliances,Boat,SmartDeals,Delhi,35482.07,0,35482.07,2.6,4764,527,2029,2020-10-01,5,2475.35,12,Grey,S,0,False,"COD,CARD",2856.4725882722014,99.98,3.5
FKP0041089,Nike Prime 406,Toys,Nike,ValueKart,Kolkata,22415.87,5,21295.08,3.3,37915,512,1219,2021-09-19,10,3220.35,36,Silver,M,0,False,"CARD,Wallet",3468.746650738352,47.16,4.36
FKP0041090,Reebok Ultra 427,Appliances,Reebok,BestBuy,Pune,28557.03,0,28557.03,1.8,47318,828,2148,2020-03-02,10,2291.66,24,Green,N/A,30,True,"COD,CARD",2518.5393874098354,48.66,3.8
FKP0041091,Redmi Prime 145,Electronics,Redmi,SmartDeals,Bengaluru,17757.71,40,10654.63,4.0,33735,203,772,2020-11-13,6,4530.79,6,Blue,S,10,True,"UPI,CARD",5317.517960317835,93.71,4.6
FKP0041092,Reebok Series 903,Electronics,Reebok,QuickShop,Hyderabad,29280.79,15,24888.67,2.7,19974,264,365,2019-05-22,9,2852.45,36,Green,M,7,True,"COD,CARD",3327.3349828523073,66.95,4.78
FKP0041093,Sony Prime 427,Home & Kitchen,Sony,RetailHub,Hyderabad,30228.48,30,21159.94,4.4,13109,195,840,2020-01-12,4,4556.26,0,Black,N/A,7,True,"COD,UPI,CARD",4953.905084280884,39.73,3.3
FKP0041094,Apple Model 194,Home & Kitchen,Apple,MegaStore,Delhi,53434.78,15,45419.56,2.0,19161,932,1737,2023-03-12,4,3138.26,24,Silver,M,0,False,"UPI,CARD",3344.1662178616866,26.08,3.69
FKP0041095,HP Prime 264,Home & Kitchen,HP,ValueKart,Pune,18442.75,50,9221.38,4.9,20408,132,4839,2023-01-18,1,198.0,12,Black,L,0,False,"UPI,CARD",232.6486548159533,86.69,4.14
FKP0041096,Prestige Ultra 344,Appliances,Prestige,QuickShop,Chennai,4754.65,5,4516.92,4.7,48641,545,4119,2022-11-04,3,4165.45,6,Gold,L,7,True,"COD,CARD",4556.224902429215,15.2,4.54
FKP0041097,Whirlpool Prime 729,Home & Kitchen,Whirlpool,BestBuy,Hyderabad,47852.74,20,38282.19,2.8,16189,442,3036,2018-11-23,11,3529.42,12,White,M,30,True,"CARD,Wallet",3752.8833949187006,29.78,4.9
FKP0041098,Apple Prime 787,Toys,Apple,SmartDeals,Hyderabad,31750.86,10,28575.77,1.7,21573,979,2848,2023-06-11,9,586.98,0,Gold,S,0,False,"UPI,CARD",694.4064060342841,52.74,4.02
FKP0041099,Reebok Prime 600,Appliances,Reebok,SmartDeals,Chennai,2668.55,20,2134.84,1.9,45918,518,2587,2022-02-03,7,2035.99,6,Silver,L,30,True,"CARD,Wallet",2461.671170880292,43.4,4.03
FKP0041100,Philips Series 394,Sports,Philips,ValueKart,Mumbai,36283.24,5,34469.08,2.9,9246,412,2884,2022-02-26,8,414.09,12,Blue,One Size,30,True,"COD,UPI,CARD",497.2858521199676,7.23,3.23
FKP0041101,Samsung Prime 954,Sports,Samsung,QuickShop,Pune,56244.02,20,44995.22,1.3,40868,772,3091,2021-10-12,1,4478.52,24,Gold,XL,0,False,"CARD,Wallet",5291.20799629707,24.89,4.95
FKP0041102,Philips Prime 12,Mobiles,Philips,QuickShop,Kolkata,12116.57,40,7269.94,3.1,122,485,3101,2020-12-05,1,445.16,36,Blue,XL,10,True,"UPI,CARD",538.3679697604383,96.5,3.75
FKP0041103,Prestige Prime 382,Electronics,Prestige,ValueKart,Delhi,51968.04,10,46771.24,2.5,33174,902,4064,2018-06-08,9,1296.13,24,Black,S,7,True,"UPI,CARD",1593.620655511378,62.14,4.07
FKP0041104,Dell Ultra 247,Toys,Dell,BestBuy,Chennai,47364.64,5,44996.41,1.2,32451,195,4695,2019-04-26,3,2248.56,6,Green,S,30,True,"UPI,CARD",2679.115455488744,92.03,4.69
FKP0041105,Redmi Prime 23,Electronics,Redmi,BestBuy,Mumbai,21077.66,50,10538.83,4.1,36466,913,4246,2020-09-20,3,497.11,0,Black,N/A,15,True,"UPI,CARD",610.0753527263486,2.5,4.69
FKP0041106,HP Ultra 151,Fashion,HP,UrbanRetails,Chennai,52622.01,40,31573.21,2.0,46499,100,1422,2018-09-22,8,2287.81,36,Silver,One Size,10,True,"UPI,CARD",2616.6110138280455,70.31,3.84
FKP0041107,LG Prime 777,Electronics,LG,UrbanRetails,Ahmedabad,22286.44,20,17829.15,4.3,3528,358,3995,2021-10-15,2,1015.41,6,Grey,M,0,False,"UPI,CARD",1131.374123943701,16.94,3.2
FKP0041108,Puma Ultra 403,Electronics,Puma,BestBuy,Hyderabad,9221.56,5,8760.48,1.1,22974,731,1188,2019-06-25,2,966.35,24,Red,XL,10,True,"CARD,Wallet",1099.4637635588508,19.36,3.16
FKP0041109,Adidas Model 85,Beauty,Adidas,ValueKart,Mumbai,33269.58,10,29942.62,1.9,37789,343,3727,2018-12-21,5,3137.5,24,Gold,M,0,False,"COD,UPI,CARD",3485.2477040235253,18.79,3.29
FKP0041110,Whirlpool Ultra 767,Beauty,Whirlpool,QuickShop,Mumbai,53170.1,20,42536.08,2.2,30651,392,4875,2022-12-02,9,948.9,0,Black,M,10,True,"UPI,CARD",1177.8767352033653,62.62,4.06
FKP0041111,Puma Ultra 557,Toys,Puma,SmartDeals,Hyderabad,19497.9,50,9748.95,1.9,5405,439,2826,2022-03-22,3,1594.26,12,Black,M,10,True,"UPI,CARD",1890.0686178417848,56.87,3.13
FKP0041112,Nike Model 318,Fashion,Nike,SuperMart,Bengaluru,3525.48,5,3349.21,2.2,18997,60,2515,2018-04-05,2,1385.42,0,Blue,M,0,False,"COD,UPI,CARD",1674.268757463474,60.4,4.46
FKP0041113,Apple Model 26,Home & Kitchen,Apple,RetailHub,Bengaluru,4871.05,5,4627.5,4.1,48730,875,1582,2023-04-27,1,4086.39,24,White,L,0,False,"COD,CARD",4700.680412557934,6.61,3.86
FKP0041114,Samsung Prime 142,Fashion,Samsung,RetailHub,Delhi,58024.91,50,29012.46,2.0,37139,988,426,2019-08-13,4,4708.8,36,Red,S,10,True,"CARD,Wallet",5857.904594027279,45.16,3.17
FKP0041115,Adidas Prime 392,Fashion,Adidas,MegaStore,Bengaluru,25565.73,15,21730.87,3.1,7001,909,306,2020-05-09,4,1891.36,6,Grey,L,10,True,"UPI,CARD",1998.3932412044962,67.58,3.42
FKP0041116,Prestige Model 507,Mobiles,Prestige,SmartDeals,Chennai,40513.56,5,38487.88,3.6,46870,412,2909,2022-03-12,11,1943.53,12,Grey,One Size,30,True,"UPI,CARD",2226.0201950258183,7.56,3.85
FKP0041117,Apple Edition 842,Sports,Apple,BestBuy,Hyderabad,47490.28,30,33243.2,2.7,39746,529,3159,2020-01-21,1,1175.29,12,Gold,One Size,15,True,"CARD,Wallet",1367.2736782248082,74.25,3.37
FKP0041118,Reebok Series 578,Electronics,Reebok,BestBuy,Chennai,24557.44,50,12278.72,1.4,36817,940,1537,2019-04-11,10,2414.83,12,Grey,L,10,True,"COD,UPI,CARD",2617.610213358031,19.19,3.8
FKP0041119,Adidas Edition 938,Mobiles,Adidas,ValueKart,Ahmedabad,21788.37,15,18520.11,3.1,43856,392,2581,2023-05-10,4,3550.59,12,Black,N/A,15,True,"COD,UPI,CARD",3969.567739872339,96.77,3.84
FKP0041120,HP Ultra 469,Toys,HP,QuickShop,Mumbai,25176.42,40,15105.85,1.7,680,79,1585,2022-11-29,3,1811.94,24,Gold,XL,7,True,"COD,CARD",2242.7794163310305,19.93,3.72
FKP0041121,Philips Ultra 16,Sports,Philips,SmartDeals,Kolkata,49317.34,50,24658.67,4.8,5821,358,2750,2019-10-04,10,1090.19,36,White,M,30,True,"CARD,Wallet",1146.1265588060778,12.0,4.87
FKP0041122,Prestige Prime 231,Toys,Prestige,QuickShop,Delhi,5709.5,0,5709.5,2.7,41346,747,3807,2018-11-21,3,2171.29,12,Silver,XL,10,True,"CARD,Wallet",2661.7160725647573,26.76,4.87
FKP0041123,Adidas Ultra 938,Electronics,Adidas,UrbanRetails,Chennai,23962.14,10,21565.93,3.1,37672,539,1571,2018-05-17,11,990.96,0,White,One Size,30,True,"CARD,Wallet",1094.20048764388,77.39,4.99
FKP0041124,Sony Prime 407,Toys,Sony,QuickShop,Bengaluru,7352.04,30,5146.43,2.3,34029,570,2816,2021-09-04,1,884.21,6,Blue,M,0,False,"COD,CARD",1063.8456386450375,68.21,4.0
FKP0041125,Puma Edition 539,Fashion,Puma,SmartDeals,Hyderabad,35084.08,40,21050.45,3.6,1560,732,1223,2020-10-05,4,2662.95,36,Grey,M,0,False,"COD,CARD",3135.3687047898634,97.81,3.59
FKP0041126,Whirlpool Series 420,Appliances,Whirlpool,RetailHub,Bengaluru,3199.01,10,2879.11,2.4,16711,265,3542,2021-07-27,5,4228.17,36,Green,One Size,10,True,"COD,UPI,CARD",5240.781233522159,75.09,4.48
FKP0041127,HP Edition 59,Electronics,HP,MegaStore,Kolkata,7265.78,0,7265.78,3.0,10259,723,2937,2018-05-07,8,3732.88,12,Silver,N/A,10,True,"CARD,Wallet",4175.61464264302,29.04,4.05
FKP0041128,Philips Series 348,Home & Kitchen,Philips,MegaStore,Hyderabad,6400.58,15,5440.49,3.8,1679,993,4032,2019-11-23,10,2690.61,0,Black,One Size,10,True,"COD,UPI,CARD",3059.9455425667584,73.59,3.74
FKP0041129,LG Ultra 960,Home & Kitchen,LG,UrbanRetails,Bengaluru,10529.36,5,10002.89,4.4,14226,395,2281,2022-07-17,9,562.97,36,Red,M,30,True,"COD,UPI,CARD",623.9702897659265,32.4,3.57
FKP0041130,Apple Edition 842,Fashion,Apple,QuickShop,Pune,1831.16,0,1831.16,3.0,39153,565,317,2022-10-05,3,2485.91,24,Black,One Size,0,False,"COD,UPI,CARD",2976.6463306984333,16.45,4.6
FKP0041131,Prestige Model 63,Toys,Prestige,QuickShop,Bengaluru,48087.7,50,24043.85,1.5,15777,396,1376,2022-08-18,10,4167.35,24,Grey,XL,10,True,"CARD,Wallet",4520.576237294088,54.58,4.36
FKP0041132,Dell Model 412,Beauty,Dell,QuickShop,Delhi,40593.78,0,40593.78,3.7,17516,779,47,2020-08-31,7,4418.12,24,Red,XL,10,True,"CARD,Wallet",5210.327256827227,16.41,4.87
FKP0041133,Whirlpool Edition 252,Home & Kitchen,Whirlpool,UrbanRetails,Chennai,57948.52,50,28974.26,4.9,15427,81,3495,2018-10-03,2,4499.69,12,Silver,N/A,15,True,"COD,CARD",5389.816028355488,31.61,3.84
FKP0041134,Sony Model 52,Fashion,Sony,QuickShop,Hyderabad,36507.2,30,25555.04,1.3,565,309,608,2020-02-14,2,1431.05,36,Blue,N/A,15,True,"UPI,CARD",1781.0243992693095,81.01,4.72
FKP0041135,Redmi Series 415,Mobiles,Redmi,MegaStore,Kolkata,53701.12,0,53701.12,1.6,27705,176,3617,2022-06-17,11,4868.32,12,Black,M,15,True,"COD,CARD",5445.04051682993,4.77,3.32
FKP0041136,Reebok Prime 415,Beauty,Reebok,UrbanRetails,Bengaluru,32698.59,5,31063.66,2.6,47588,744,1513,2020-10-10,10,2785.34,0,White,L,7,True,"CARD,Wallet",3056.185514119754,36.4,3.09
FKP0041137,Dell Model 254,Home & Kitchen,Dell,BestBuy,Bengaluru,19042.46,10,17138.21,3.1,26680,4,3985,2020-07-19,7,868.45,6,Grey,One Size,30,True,"UPI,CARD",1017.5396523608829,51.36,3.12
FKP0041138,Prestige Prime 454,Appliances,Prestige,ValueKart,Ahmedabad,52407.7,20,41926.16,3.3,13302,531,1144,2021-03-18,8,2345.37,6,Green,N/A,7,True,"COD,UPI,CARD",2569.196920909938,48.13,4.17
FKP0041139,Dell Edition 859,Fashion,Dell,MegaStore,Pune,11281.18,30,7896.83,2.8,3776,764,1219,2021-02-01,11,4581.24,24,Black,One Size,15,True,"COD,CARD",4926.930302668377,17.08,4.09
FKP0041140,Prestige Ultra 18,Fashion,Prestige,QuickShop,Pune,51101.81,20,40881.45,1.4,35130,363,3858,2019-01-31,6,4234.61,36,White,L,15,True,"COD,CARD",5082.795847855743,75.47,4.16
FKP0041141,Nike Series 389,Mobiles,Nike,SuperMart,Bengaluru,35148.76,30,24604.13,4.9,28309,919,3873,2022-12-23,4,3879.85,6,Gold,One Size,15,True,"COD,UPI,CARD",4421.05862626107,96.93,4.75
FKP0041142,LG Ultra 55,Appliances,LG,ValueKart,Ahmedabad,18058.25,20,14446.6,4.1,16545,30,1878,2018-03-31,4,1090.67,24,Grey,One Size,10,True,"UPI,CARD",1275.2506144950144,10.39,4.9
FKP0041143,Dell Model 142,Mobiles,Dell,SuperMart,Ahmedabad,55746.38,40,33447.83,2.2,29634,972,4431,2022-07-11,5,3948.16,24,Blue,M,15,True,"COD,UPI,CARD",4756.103202117774,49.79,4.62
FKP0041144,Nike Edition 758,Beauty,Nike,BestBuy,Mumbai,4393.63,15,3734.59,1.6,1687,876,976,2022-10-08,11,4495.93,0,Blue,N/A,0,False,"UPI,CARD",5042.477287657723,85.7,3.55
FKP0041145,Prestige Series 553,Sports,Prestige,RetailHub,Ahmedabad,29042.12,5,27590.01,2.3,16475,55,2651,2018-04-08,11,1775.91,12,Black,XL,7,True,"CARD,Wallet",2182.7304138050363,13.86,3.04
FKP0041146,Boat Model 918,Home & Kitchen,Boat,QuickShop,Mumbai,57846.09,20,46276.87,3.1,36386,996,2166,2018-10-25,5,3326.21,12,Silver,M,0,False,"CARD,Wallet",3534.8885086579885,89.65,4.63
FKP0041147,LG Model 666,Fashion,LG,SmartDeals,Bengaluru,34788.63,40,20873.18,1.3,18317,392,865,2022-01-17,10,2769.82,0,Silver,L,30,True,"COD,UPI,CARD",3137.5565708693453,91.06,4.1
FKP0041148,Boat Edition 99,Beauty,Boat,SuperMart,Ahmedabad,10952.95,50,5476.48,4.1,47030,394,1717,2022-03-10,7,4545.5,0,Blue,S,10,True,"CARD,Wallet",5631.331978258099,50.18,3.99
FKP0041149,Adidas Model 672,Toys,Adidas,QuickShop,Kolkata,21553.81,20,17243.05,4.0,48596,218,487,2018-04-11,4,1112.5,6,Green,One Size,15,True,"COD,CARD",1333.0210222017488,83.24,4.7
FKP0041150,Dell Edition 658,Beauty,Dell,QuickShop,Pune,41270.68,40,24762.41,4.8,24232,258,397,2019-01-29,9,3569.22,6,Green,N/A,10,True,"COD,UPI,CARD",3955.4671075444303,52.44,4.12
FKP0041151,Redmi Prime 449,Toys,Redmi,RetailHub,Kolkata,2741.0,5,2603.95,4.8,34436,492,3285,2018-03-20,6,1497.47,12,Silver,S,0,False,"CARD,Wallet",1810.8329438568721,92.35,3.79
FKP0041152,Sony Edition 282,Mobiles,Sony,ValueKart,Mumbai,4645.69,5,4413.41,4.8,14785,159,4164,2019-07-04,11,4491.49,24,White,N/A,0,False,"CARD,Wallet",5006.376738187523,99.57,4.45
FKP0041153,Nike Prime 867,Fashion,Nike,QuickShop,Chennai,56809.77,15,48288.3,1.3,41935,313,4758,2019-01-26,1,2957.0,36,Black,One Size,15,True,"COD,CARD",3664.009428180073,61.97,3.48
FKP0041154,Whirlpool Ultra 18,Electronics,Whirlpool,ValueKart,Pune,8293.68,30,5805.58,3.1,49732,275,4594,2019-02-16,4,2215.36,6,Red,M,0,False,"UPI,CARD",2364.300112236028,50.14,4.4
FKP0041155,Puma Ultra 648,Sports,Puma,MegaStore,Delhi,41834.3,10,37650.87,4.5,20957,159,532,2018-04-10,5,848.53,24,Red,XL,0,False,"CARD,Wallet",1054.1589195995662,70.17,3.85
FKP0041156,Reebok Edition 568,Sports,Reebok,RetailHub,Ahmedabad,19434.34,15,16519.19,2.2,39052,335,4405,2023-03-01,1,1731.29,24,Blue,XL,7,True,"CARD,Wallet",2151.3137668123904,39.49,3.8
FKP0041157,Prestige Model 611,Mobiles,Prestige,MegaStore,Chennai,28317.43,10,25485.69,3.4,12918,151,307,2022-06-08,10,530.29,36,Blue,One Size,0,False,"COD,CARD",565.4162986285451,87.17,4.08
FKP0041158,Apple Edition 133,Toys,Apple,RetailHub,Bengaluru,34052.11,50,17026.06,3.4,12555,580,4497,2020-09-21,3,4366.82,0,Blue,L,7,True,"UPI,CARD",4764.368529760246,79.28,3.59
FKP0041159,Dell Prime 21,Fashion,Dell,SuperMart,Pune,23937.03,20,19149.62,3.1,7220,959,1149,2020-08-07,3,1061.14,24,Gold,M,30,True,"CARD,Wallet",1221.13538440128,1.33,4.94
